"","i","effect_size","rho_predictors","n","causal_struc","shap_time","megashap_time","ji_shap","ji_mshap","cor_shap","cor_mshap"
"318",318,0.552472482182616,0.306408742287433,800,"local_only",1.29736590385437,0.184770107269287,0.428571428571429,0.428571428571429,0.927790658046768,0.928053874644607
"319",319,0.0147781100296059,0.298973875419834,1600,"suppression",2.02272701263428,0.230286121368408,0.428571428571429,0.428571428571429,0.529899990835025,0.511310451300346
"320",320,0.330755584826032,0.318010748374796,1600,"local_only",2.03203892707825,0.219457864761353,0.666666666666667,0.666666666666667,0.974571848799008,0.97386120010834
"321",321,0.385864930474177,0.301542676571029,100,"interaction",0.856403112411499,0.155213832855225,0.111111111111111,0.111111111111111,-0.494310313181087,-0.488742110384609
"322",322,0.141086021844738,0.721957688212208,400,"multiplicative",1.03458213806152,0.171020030975342,0.666666666666667,0.666666666666667,0.870644796605385,0.864761610828612
"323",323,0.449819776220832,0.0940522845515225,200,"local_only",0.910997867584229,0.164144039154053,0.428571428571429,0.428571428571429,0.849625079501716,0.84386345999688
"324",324,0.492489418629044,0.735170491439165,800,"cond_imp",1.38181090354919,0.182578086853027,1,1,0.704904802613489,0.718880515280857
"325",325,0.383637522020518,0.197644284509591,400,"local_only",1.01783895492554,0.168874025344849,0.666666666666667,0.666666666666667,0.97778310992207,0.977176648489955
"326",326,0.466992488953853,0.53893884518167,1600,"linear",1.81222605705261,0.225281953811646,1,1,0.945503822830044,0.945397174388471
"327",327,0.520945744066666,0.778513416468816,400,"multiplicative",1.0348060131073,0.175546884536743,0.666666666666667,0.666666666666667,0.806823834362922,0.820947551022923
"328",328,0.0177246902805603,0.769053578088792,200,"interaction",0.910276889801025,0.169274091720581,0.428571428571429,0.428571428571429,0.121775449652426,0.0602497387282356
"329",329,0.308480918445632,0.64610301190741,1600,"interaction",1.94049906730652,0.218588829040527,1,1,0.924434799465957,0.92720950800076
"330",330,0.277764333219962,0.0055540150625713,200,"signal_diff",0.892242908477783,0.153926134109497,0.666666666666667,0.666666666666667,0.865830773524503,0.863284754970665
"331",331,0.131404493221113,0.498154088858527,400,"suppression",0.994549036026001,0.173556804656982,0.666666666666667,0.666666666666667,0.899365778449602,0.894303000933432
"332",332,0.00394879482252275,0.174583148377318,800,"local_only",1.26536083221436,0.178478002548218,0.25,0.25,-0.104825844048171,-0.109579781072262
"333",333,0.111869417240107,0.261028997296009,800,"signal_diff",1.40938591957092,0.180278062820435,0.666666666666667,0.666666666666667,0.896178833630055,0.900049166708839
"334",334,0.169782594431839,0.548917709890493,100,"interaction",0.83247709274292,0.155955076217651,0.25,0.25,0.303338976760559,0.289585212149948
"335",335,0.146078361986275,0.0124488017264173,1600,"signal_diff",1.79877805709839,0.219658851623535,0.428571428571429,0.428571428571429,0.95263732286776,0.951493797726021
"336",336,0.24194824060547,0.51726204957592,400,"linear",1.03199505805969,0.169136047363281,1,1,0.908183992095456,0.920036691885696
"337",337,0.325531455574218,0.713023419913107,200,"interaction",0.897116899490356,0.154542207717896,0.428571428571429,0.428571428571429,0.293887075496337,0.277867884439788
"338",338,0.283317852702484,0.746083011567888,1600,"suppression",1.93227696418762,0.211825132369995,0.666666666666667,0.666666666666667,0.827378361752723,0.815121841166033
"339",339,0.563683974753662,0.0427063483705093,800,"multiplicative",1.29595303535461,0.191401958465576,1,1,0.775649190436369,0.771346078979836
"340",340,0.364839824029869,0.127199629078974,100,"suppression",0.865664005279541,0.168400049209595,0.428571428571429,0.666666666666667,0.240993238023449,0.232612275447799
"341",341,0.30343101446369,0.370320969546857,100,"signal_diff",0.856352090835571,0.165158987045288,0.666666666666667,0.666666666666667,0.749541531705777,0.746935845604606
"342",342,0.235867201131856,0.106540458174519,1600,"suppression",1.93799710273743,0.216492891311646,0.666666666666667,0.666666666666667,0.750719013240163,0.762204772630729
"343",343,0.0951435002009031,0.443752852641184,800,"multiplicative",1.25027704238892,0.19018292427063,0.428571428571429,0.428571428571429,-0.104626280128408,-0.0751347120037744
"344",344,0.445662014115997,0.83411934345421,100,"local_only",0.839178085327148,0.155932903289795,0.428571428571429,0.428571428571429,0.890160072821904,0.901305302104055
"345",345,0.111758368892069,0.873937986064493,800,"cond_imp",1.28471398353577,0.188555002212524,0.666666666666667,0.666666666666667,0.23061989534954,0.226809598595527
"346",346,0.358070278511992,0.0124206035359496,1600,"linear",1.90130209922791,0.216722011566162,1,1,0.854673145769032,0.856516732939724
"347",347,0.0445985652684471,0.021731315068927,800,"local_only",1.28261303901672,0.176667928695679,0.666666666666667,0.666666666666667,0.737086548473558,0.728445006242318
"348",348,0.134875128244522,0.00648124931568742,1600,"cond_imp",1.93436884880066,0.221553087234497,0.666666666666667,0.666666666666667,0.81444950828206,0.820239277507787
"349",349,0.254633114525044,0.526812164829329,200,"suppression",0.885205984115601,0.158390998840332,0.666666666666667,0.666666666666667,0.640355330660057,0.601822465519039
"350",350,0.0178542423792375,0.647952478303135,800,"signal_diff",1.28164505958557,0.184262990951538,0.666666666666667,0.666666666666667,0.372605558451753,0.362483032395404
"351",351,0.0120118678311046,0.108825781460796,100,"linear",0.84279203414917,0.148669958114624,0.428571428571429,0.428571428571429,0.219030442229343,0.241788000609015
"352",352,0.422064255175499,0.275941892386394,800,"multiplicative",1.39422297477722,0.176886081695557,0.666666666666667,0.666666666666667,0.718753086784331,0.712974378107554
"353",353,0.498900526429366,0.703983482003343,200,"suppression",0.891844987869263,0.160763025283813,0.666666666666667,0.666666666666667,0.784461160109623,0.778453703853665
"354",354,0.37362859512557,0.279753492211161,200,"cond_imp",0.872794151306152,0.160063982009888,0.666666666666667,0.666666666666667,0.883264289362399,0.874603096864985
"355",355,0.593141351494333,0.743197549433701,800,"suppression",1.26037001609802,0.181602954864502,0.666666666666667,0.666666666666667,0.769653144974806,0.754916013679212
"356",356,0.0390937337492352,0.400169102110708,400,"local_only",1.00584888458252,0.17057204246521,0.666666666666667,0.666666666666667,0.688616632351351,0.670703195774997
"357",357,0.188783173464914,0.399998266762039,400,"linear",0.994992017745972,0.166650056838989,0.428571428571429,0.428571428571429,0.533428281774299,0.558394737430814
"358",358,0.348188672592687,0.424712779475436,200,"suppression",0.869908094406128,0.154148101806641,0.666666666666667,0.666666666666667,0.80941576334551,0.793968897606946
"359",359,0.447491443361673,0.52908356703105,400,"local_only",0.987426996231079,0.170535087585449,0.666666666666667,0.666666666666667,0.853768566111553,0.855908995300319
"360",360,0.22464700004239,0.389153634394509,400,"linear",1.01656913757324,0.170773983001709,0.666666666666667,0.666666666666667,0.626252634654624,0.626924665285804
"361",361,0.315462404027623,0.44683641792321,800,"suppression",1.28408694267273,0.191747903823853,0.666666666666667,0.666666666666667,0.847350934215341,0.854816600384945
"362",362,0.283486565892865,0.41143251156387,400,"multiplicative",1.03607392311096,0.175158977508545,0.428571428571429,0.428571428571429,0.538738622816571,0.539225653519132
"363",363,0.59776328064845,0.739312869677571,400,"signal_diff",1.04122710227966,0.162980079650879,0.666666666666667,0.666666666666667,0.97862299794504,0.980889747417225
"364",364,0.00528009410441378,0.56854830241251,200,"signal_diff",0.920715093612671,0.155252933502197,0.428571428571429,0.428571428571429,0.188148896545835,0.171653857516465
"365",365,0.0910888278266593,0.414101449850272,1600,"linear",1.94352793693542,0.211680889129639,1,1,0.928848752729226,0.932416269766155
"366",366,0.524373140621375,0.286466841675598,200,"multiplicative",0.901727199554443,0.167557954788208,0.666666666666667,0.666666666666667,0.71888573885518,0.761195197546227
"367",367,0.207993015382101,0.62615488500805,100,"multiplicative",0.831540107727051,0.159862041473389,0.428571428571429,0.428571428571429,0.135965556954725,0.144683273729756
"368",368,0.589193508995755,0.804092705890369,200,"cond_imp",0.88132119178772,0.16893196105957,1,1,0.531735837602367,0.550842219577154
"369",369,0.158272477407166,0.0591943106410132,800,"signal_diff",1.37399697303772,0.176955938339233,0.428571428571429,0.428571428571429,0.919361964820226,0.921050107630999
"370",370,0.497242278146184,0.460904652874025,1600,"linear",1.7816469669342,0.219194173812866,1,1,0.904966295919429,0.899688774749521
"371",371,0.0869669018520777,0.0766267208704627,800,"signal_diff",1.36294984817505,0.18276309967041,0.428571428571429,0.428571428571429,0.563704482842351,0.561403401283505
"372",372,0.228390126979245,0.298849416934112,1600,"interaction",1.88220596313477,0.215749979019165,1,1,0.867483883085947,0.880040163545856
"373",373,0.472247766197551,0.559212009938457,800,"suppression",1.26653599739075,0.183825016021729,0.666666666666667,0.666666666666667,0.821549833056593,0.82198932157584
"374",374,0.431605234503255,0.8159381069511,800,"suppression",1.41024899482727,0.180379152297974,0.666666666666667,0.666666666666667,0.819787941622116,0.8088067948555
"375",375,0.242148033894317,0.193377474188459,400,"multiplicative",1.02050590515137,0.171220064163208,0.666666666666667,0.666666666666667,0.517327603594185,0.518282148994389
"376",376,0.345126085958031,0.84231574293265,1600,"multiplicative",1.94489693641663,0.220602035522461,0.666666666666667,0.666666666666667,0.589700978770856,0.591536442396085
"377",377,0.257904314585984,0.85381434566653,800,"signal_diff",1.305832862854,0.180689096450806,0.428571428571429,0.428571428571429,0.852110472396052,0.834359626088876
"378",378,0.0379261551165581,0.27838945286465,800,"multiplicative",1.2790629863739,0.180759906768799,0.428571428571429,0.428571428571429,0.430165424701917,0.410883447537643
"379",379,0.0996253027864878,0.893654147135108,100,"cond_imp",0.85214900970459,0.176769971847534,0.428571428571429,0.428571428571429,0.302297151528613,0.300608376244276
"380",380,0.0683240498908335,0.863319220643118,1600,"multiplicative",2.02954602241516,0.218353986740112,0.428571428571429,0.428571428571429,0.289499772996035,0.28836458587379
"381",381,0.0084997585900011,0.101661609216969,100,"interaction",0.875921010971069,0.164373874664307,0.428571428571429,0.428571428571429,0.0353037505804675,0.0365199806891572
"382",382,0.593364056297514,0.757673196027993,100,"signal_diff",0.907814979553223,0.165518045425415,0.666666666666667,0.666666666666667,0.915529463407014,0.924527321968029
"383",383,0.0172549590442869,0.1697797596022,200,"multiplicative",0.91320013999939,0.167012929916382,0.428571428571429,0.428571428571429,0.0326045074695117,0.0267196453692162
"384",384,0.164565811499415,0.56392840503182,200,"local_only",0.939640045166016,0.159713983535767,0.666666666666667,0.666666666666667,0.800624082075226,0.793755546073648
"385",385,0.00249591155889202,0.386914950953403,200,"cond_imp",0.897701978683472,0.163274049758911,0.428571428571429,0.428571428571429,0.273038582248643,0.289483683574042
"386",386,0.502417739690954,0.0948416459204309,1600,"interaction",1.96812391281128,0.214214086532593,1,1,0.968697748915911,0.971288398506464
"387",387,0.336177273729088,0.149975950851803,800,"suppression",1.27206301689148,0.188987970352173,0.666666666666667,0.666666666666667,0.771556280791547,0.773200245711791
"388",388,0.241197757089774,0.191843771912042,1600,"local_only",1.84500813484192,0.347234964370728,0.666666666666667,0.666666666666667,0.958305302122206,0.956815526721998
"389",389,0.161164662736061,0.0954736603094548,400,"signal_diff",1.00640082359314,0.170648097991943,0.666666666666667,0.666666666666667,0.654598329590946,0.660848846391272
"390",390,0.0419921740736748,0.445769080989987,400,"interaction",1.01251316070557,0.174981832504272,0.25,0.25,-0.0136087953553146,-0.0093312370381354
"391",391,0.0206844907492339,0.836046751075826,800,"multiplicative",1.29940414428711,0.184952020645142,0.428571428571429,0.428571428571429,0.118119107693513,0.116181945139836
"392",392,0.552190205793726,0.647398707726722,200,"signal_diff",0.887421131134033,0.159096956253052,0.666666666666667,0.666666666666667,0.886868023158773,0.883974925857054
"393",393,0.0481670259076034,0.277742999389429,200,"linear",0.932687997817993,0.158514976501465,0.428571428571429,0.428571428571429,0.253912412254319,0.228843334328412
"394",394,0.320091201313531,0.127584603204764,400,"interaction",1.01075601577759,0.176477909088135,1,1,0.596426223350531,0.596272479057667
"395",395,0.441049521448626,0.742111114333177,1600,"multiplicative",1.92001605033875,0.216547012329102,1,1,0.682415261799221,0.682970335428853
"396",396,0.518589850111559,0.200594972941036,1600,"linear",1.90732383728027,0.218826055526733,1,1,0.8741888624543,0.883971698588988
"397",397,0.354331764695469,0.850997274207751,200,"multiplicative",0.881528854370117,0.153414964675903,0.666666666666667,0.428571428571429,0.901707839498367,0.887928475029911
"398",398,0.536935059838577,0.79463054006527,100,"local_only",0.83615517616272,0.157728910446167,0.666666666666667,0.666666666666667,0.937904226654429,0.942189412238908
"399",399,0.325822489236267,0.0341496158864163,400,"interaction",1.01870393753052,0.167907953262329,0.666666666666667,0.666666666666667,0.82848652829743,0.823485091712587
"400",400,0.218802841266382,0.142633857617118,400,"local_only",1.02697896957397,0.179944038391113,0.428571428571429,0.428571428571429,0.946866123376888,0.940017461232324
"401",401,0.305583773264993,0.117023894200327,800,"signal_diff",1.25879812240601,0.176942825317383,0.428571428571429,0.428571428571429,0.939474114265848,0.943011963792922
"402",402,0.239359030077857,0.0172263951932756,400,"cond_imp",1.02926301956177,0.165228843688965,1,1,0.533202152432025,0.51063388938291
"403",403,0.000256009039760074,0.70071873936092,100,"cond_imp",0.848251104354858,0.163383960723877,0.25,0.25,0.160473129197608,0.075354524995246
"404",404,0.428543300818886,0.669770325001382,200,"multiplicative",1.05621409416199,0.16023588180542,0.428571428571429,0.428571428571429,-0.44628186774977,-0.444124223452827
"405",405,0.261533285304653,0.249078725000931,100,"suppression",0.838730096817017,0.153864860534668,0.666666666666667,0.666666666666667,0.420699967663554,0.429691102550688
"406",406,0.185758128677888,0.468365007014927,400,"linear",1.00934815406799,0.176897764205933,1,1,0.836659900374736,0.83479852834251
"407",407,0.55037213123343,0.561623405855537,200,"multiplicative",0.873167991638184,0.161372900009155,0.666666666666667,0.666666666666667,0.253058066557935,0.256163542251835
"408",408,0.539061541930959,0.665431992944762,800,"multiplicative",1.2657470703125,0.176184892654419,1,1,0.870755499553944,0.861068492942208
"409",409,0.122159983638971,0.266358833108711,800,"linear",1.2892119884491,0.1806640625,1,1,0.762543585611917,0.758767566662237
"410",410,0.123744835364382,0.264761316885788,800,"linear",1.40848684310913,0.187678098678589,0.666666666666667,0.666666666666667,0.647652312294689,0.647986799605174
"411",411,0.260031188113263,0.463567747925895,200,"signal_diff",0.892153024673462,0.165117025375366,0.428571428571429,0.428571428571429,0.868093733955083,0.870018237655056
"412",412,0.259540250940335,0.482680499739373,1600,"linear",1.79212498664856,0.217494010925293,1,1,0.983697500413807,0.982550006201529
"413",413,0.542149324986865,0.153639287165592,100,"cond_imp",0.851104974746704,0.155512094497681,0.666666666666667,0.666666666666667,0.384808125873096,0.411583848529294
"414",414,0.553717727394143,0.688369996398911,200,"local_only",1.01940703392029,0.159735918045044,0.25,0.25,0.637262069981644,0.629970512781198
"415",415,0.406942451336428,0.344648539784107,100,"signal_diff",0.82235598564148,0.150871992111206,0.25,0.111111111111111,-0.313519363425707,-0.311456378468733
"416",416,0.270861959117299,0.811644645529354,200,"interaction",0.898833990097046,0.161614894866943,0.666666666666667,0.666666666666667,0.146583743900041,0.150134799653123
"417",417,0.0735143249134951,0.559008725097826,800,"local_only",1.23953795433044,0.182181835174561,0.666666666666667,0.666666666666667,0.563393679210388,0.560834407873379
"418",418,0.0665073651898494,0.0578788645423026,1600,"linear",1.88275599479675,0.219356060028076,0.666666666666667,0.666666666666667,0.855169986603124,0.857257444883854
"419",419,0.494339015293521,0.788282930353389,100,"multiplicative",0.824603080749512,0.153228998184204,0.25,0.25,0.503639159889767,0.496526100717343
"420",420,0.376669752166446,0.0768469908005032,200,"local_only",0.884194135665894,0.162333965301514,0.428571428571429,0.428571428571429,0.932146621573376,0.933338315409049
"421",421,0.389471973155199,0.708088521794978,1600,"local_only",1.87169694900513,0.214098930358887,0.428571428571429,0.428571428571429,0.984149639265684,0.982684818456592
"422",422,0.47156906809806,0.0180237359248421,1600,"cond_imp",1.90023899078369,0.210888147354126,0.666666666666667,0.666666666666667,0.781679618738956,0.788368952845417
"423",423,0.192962607819639,0.352613238721051,400,"linear",0.995810985565186,0.165345191955566,0.666666666666667,0.666666666666667,0.642256155316649,0.651505640141818
"424",424,0.110245703377553,0.608319859050804,100,"interaction",0.839913129806519,0.156239986419678,0.428571428571429,0.428571428571429,0.638409397626352,0.629463364343145
"425",425,0.55469618094545,0.417435179959637,1600,"interaction",1.87387800216675,0.230721950531006,1,1,0.887744114105127,0.881877795767276
"426",426,0.263355575962448,0.541547345542779,200,"linear",0.909940004348755,0.169924020767212,0.25,0.25,0.72881704811876,0.70890296898851
"427",427,0.204471408186958,0.623883531840466,800,"signal_diff",1.41963386535645,0.183372020721436,0.428571428571429,0.428571428571429,0.981549359320058,0.981282378997677
"428",428,0.116724356468456,0.807976711531905,1600,"multiplicative",1.81456899642944,0.327095985412598,0.666666666666667,0.666666666666667,0.560927654799816,0.567100275580441
"429",429,0.210269418856138,0.517459691509515,200,"suppression",0.888956069946289,0.153481960296631,0.666666666666667,0.666666666666667,0.317051067225385,0.298548543639127
"430",430,0.213781291727561,0.32696040459158,400,"signal_diff",1.02282214164734,0.172653913497925,0.428571428571429,0.428571428571429,0.775978210362828,0.798383641721345
"431",431,0.184669048108897,0.457174596188664,800,"interaction",1.26496696472168,0.186463117599487,0.666666666666667,0.666666666666667,0.906478443014662,0.904556220019691
"432",432,0.510675208042479,0.247931323286545,1600,"signal_diff",1.90236687660217,0.209275960922241,0.428571428571429,0.428571428571429,0.972533240037758,0.972318762930826
"433",433,0.597831795864975,0.852416095999663,100,"signal_diff",0.826268911361694,0.159171104431152,0.25,0.25,0.718299530214165,0.726720751433292
"434",434,0.308648309251025,0.550391309308212,100,"multiplicative",0.820442199707031,0.154831886291504,0.428571428571429,0.428571428571429,0.21583342028495,0.246321365258805
"435",435,0.464827566334078,0.50245539155107,200,"interaction",0.882747173309326,0.162938833236694,1,1,0.460079900230699,0.43190642400888
"436",436,0.201358153224573,0.398817081156641,1600,"suppression",1.88527417182922,0.219101905822754,1,1,0.719390412141278,0.730377890634376
"437",437,0.254732249813226,0.330513326089543,400,"suppression",1.02035403251648,0.163587093353271,0.428571428571429,0.428571428571429,0.701828521879292,0.692623615711546
"438",438,0.345638574262341,0.691077939664063,100,"interaction",0.817430019378662,0.167827844619751,0.428571428571429,0.428571428571429,0.343658022691144,0.347520218043841
"439",439,0.28906907251253,0.516966225795675,400,"linear",0.9947190284729,0.170724868774414,1,1,0.690137331859575,0.695132452138655
"440",440,0.111545536434621,0.568345580835799,200,"signal_diff",0.885632038116455,0.180481910705566,0.666666666666667,0.666666666666667,0.791374325062391,0.825578633335567
"441",441,0.188822132832139,0.391766064820658,400,"interaction",1.04660391807556,0.165581941604614,1,1,0.545767676967217,0.567868643798313
"442",442,0.457296589137449,0.416085096901679,100,"cond_imp",0.849733829498291,0.176552057266235,0.428571428571429,0.666666666666667,0.490904532311795,0.482068667092787
"443",443,0.563787303927298,0.036386004152775,800,"cond_imp",1.39160299301147,0.185800790786743,0.666666666666667,0.666666666666667,0.876048610135423,0.86911792323763
"444",444,0.489128915532216,0.167241214608348,200,"local_only",0.936314105987549,0.159322023391724,0.666666666666667,0.666666666666667,0.760874943627005,0.746687744101685
"445",445,0.299505426896999,0.616746805301713,200,"multiplicative",0.917498826980591,0.174285173416138,0.666666666666667,0.666666666666667,0.656187316376536,0.615885626891541
"446",446,0.492519655088915,0.845586720873145,100,"multiplicative",0.845077037811279,0.157899141311646,0.428571428571429,0.428571428571429,0.417975136087694,0.354395545033593
"447",447,0.474166354869167,0.100580283934413,100,"interaction",0.860231876373291,0.153954982757568,0.25,0.25,-0.0796987913810814,0.0104855050221021
"448",448,0.204906642860868,0.526456867880893,400,"interaction",1.07042098045349,0.191709995269775,0.666666666666667,0.666666666666667,0.830058603999724,0.808134473232714
"449",449,0.135693718638339,0.668123326001142,200,"multiplicative",0.968233823776245,0.167400121688843,0.666666666666667,0.666666666666667,0.162614578600098,0.158398536581681
"450",450,0.567201596074256,0.00501939420216577,400,"signal_diff",1.03070497512817,0.169825077056885,0.428571428571429,0.428571428571429,0.94903368089348,0.951266126735298
"451",451,0.108668858884629,0.45261352300728,1600,"interaction",1.95424795150757,0.213588953018188,0.666666666666667,0.666666666666667,0.808145375561015,0.817374431768227
"452",452,0.44624653328659,0.816812985529448,400,"cond_imp",1.04102396965027,0.165595054626465,0.666666666666667,0.666666666666667,0.770478947349429,0.749523853759273
"453",453,0.553899240449779,0.705850475588091,1600,"signal_diff",1.95308995246887,0.217103958129883,0.666666666666667,0.666666666666667,0.970493216480759,0.970461855547992
"454",454,0.397805115846792,0.269410147968985,1600,"suppression",1.95465898513794,0.215743064880371,0.666666666666667,0.666666666666667,0.714034485830184,0.707560578596482
"455",455,0.223248319336132,0.454641522482372,800,"multiplicative",1.28968501091003,0.182281017303467,0.428571428571429,0.428571428571429,0.613606284802753,0.61899764725396
"456",456,0.373229330832069,0.718677425218025,1600,"signal_diff",1.81377911567688,0.217394828796387,0.666666666666667,0.666666666666667,0.927752400936788,0.921827462522473
"457",457,0.390008594356894,0.879680642991693,800,"suppression",1.38062191009521,0.188098907470703,1,1,0.754340459803346,0.740592629657664
"458",458,0.214967587011228,0.422216867148203,100,"local_only",0.853945970535278,0.157567977905273,0.428571428571429,0.428571428571429,0.929213847998033,0.908952134403858
"459",459,0.0886787743412855,0.569245874603079,400,"linear",1.01804685592651,0.165688991546631,0.666666666666667,0.666666666666667,0.649468761121062,0.652747037208898
"460",460,0.26453968985571,0.652059490985324,100,"interaction",0.850647211074829,0.163745880126953,0.428571428571429,0.428571428571429,0.454088143354269,0.439820811977758
"461",461,0.199338975842695,0.835037069485456,1600,"local_only",1.95487499237061,0.20957088470459,0.666666666666667,0.666666666666667,0.991277234616881,0.989578002962648
"462",462,0.541559509710497,0.120908810535686,100,"suppression",0.82735800743103,0.162189960479736,0.666666666666667,0.666666666666667,0.340235198978163,0.279446917915436
"463",463,0.0410221587243977,0.562678302157923,1600,"cond_imp",1.80423402786255,0.219210863113403,1,1,0.854569634371993,0.859422555200717
"464",464,0.48895011555907,0.736086454546541,100,"cond_imp",0.846226930618286,0.153542995452881,0.666666666666667,0.666666666666667,0.408620675905913,0.346181173664742
"465",465,0.421103378196597,0.663605919603731,1600,"interaction",1.93432092666626,0.209140062332153,1,1,0.753463638249258,0.754809525320611
"466",466,0.36408916952334,0.798573679617449,100,"multiplicative",0.835449934005737,0.153851985931396,0.25,0.25,0.202901667312197,0.122426466718389
"467",467,0.556509176211876,0.375567993409499,800,"local_only",1.29580903053284,0.185578107833862,0.666666666666667,0.666666666666667,0.972096655740682,0.972561627890264
"468",468,0.346183139133754,0.175609398895585,800,"multiplicative",1.33852005004883,0.303000926971436,0.666666666666667,0.666666666666667,0.386832653486289,0.386806878805005
"469",469,0.00822584817907224,0.409767887306335,200,"linear",0.908854007720947,0.170190811157227,0.25,0.25,0.600814386298446,0.616416463701156
"470",470,0.0207316688523132,0.500708768178575,200,"signal_diff",0.874401807785034,0.159801006317139,0.428571428571429,0.428571428571429,0.361951872082534,0.361464006325415
"471",471,0.14498111031858,0.574869306286056,100,"multiplicative",0.829529047012329,0.161086797714233,0.25,0.25,-0.200011962102801,-0.21525971525012
"472",472,0.0380134481719689,0.0732880309792027,1600,"suppression",1.79274201393127,0.214739799499512,0.428571428571429,0.428571428571429,0.441181930554027,0.441824686876917
"473",473,0.0689870926899173,0.799381708952458,100,"signal_diff",0.850728034973145,0.163311958312988,0.428571428571429,0.428571428571429,0.520692191280778,0.482529632535613
"474",474,0.0343195871306756,0.122971451370526,200,"multiplicative",1.02637386322021,0.171226024627686,0.111111111111111,0.111111111111111,-0.11166841857672,-0.125755927564976
"475",475,0.0869117682049162,0.824937322849166,100,"cond_imp",0.83574104309082,0.152695894241333,0.25,0.25,0.52320926383737,0.529596841395798
"476",476,0.331393460400831,0.551184112496277,400,"linear",1.01781415939331,0.170165061950684,0.666666666666667,0.666666666666667,0.912789510838367,0.914870971605185
"477",477,0.34911391209245,0.49245828802961,1600,"signal_diff",1.82779097557068,0.212284088134766,0.428571428571429,0.428571428571429,0.969216249814731,0.968329050655036
"478",478,0.377132990780208,0.703624127794481,400,"local_only",1.1153199672699,0.162534952163696,0.666666666666667,0.666666666666667,0.51439283599934,0.530144906527042
"479",479,0.0956445039003288,0.65490073333945,400,"cond_imp",1.007080078125,0.166165113449097,0.666666666666667,0.666666666666667,0.333531014200435,0.360358050788298
"480",480,0.205960048651251,0.489504827702652,100,"signal_diff",0.868591070175171,0.175081968307495,0.428571428571429,0.428571428571429,0.581781045170987,0.556154141450299
"481",481,0.225052446408875,0.0216535236695625,100,"cond_imp",0.846118927001953,0.160676956176758,0.666666666666667,0.666666666666667,0.718721516484743,0.71044624115802
"482",482,0.44012508367794,0.0823823328678322,800,"interaction",1.26069784164429,0.1838059425354,0.666666666666667,0.666666666666667,0.91115918763794,0.896488557229474
"483",483,0.492098198588105,0.332625645838244,400,"linear",1.03882312774658,0.16723895072937,0.666666666666667,0.666666666666667,0.725134100100427,0.733986319285458
"484",484,0.163172916262403,0.600113941920851,400,"signal_diff",1.00085997581482,0.169655799865723,1,1,0.773891113810543,0.761683154435213
"485",485,0.577852421438625,0.515988535207141,1600,"cond_imp",1.88137698173523,0.220240116119385,0.666666666666667,0.666666666666667,0.811443750692552,0.812415840000861
"486",486,0.248511386078402,0.235476922448538,400,"interaction",1.00400900840759,0.166147947311401,1,1,0.888541049240658,0.862820058394007
"487",487,0.215774980159755,0.744250709005666,400,"multiplicative",1.01668214797974,0.175512790679932,0.428571428571429,0.428571428571429,0.561372880801735,0.557639036132964
"488",488,0.0319252333697976,0.855044024565527,200,"multiplicative",0.896154880523682,0.175293922424316,0.428571428571429,0.428571428571429,0.156551377181753,0.165477331398172
"489",489,0.339805817110373,0.356316900372951,400,"interaction",1.08149003982544,0.163318872451782,0.666666666666667,0.666666666666667,0.9373787089126,0.93589412076696
"490",490,0.163094048277373,0.350236564001349,100,"suppression",0.849195957183838,0.16402792930603,0.428571428571429,0.428571428571429,0.153452905186861,0.17728937797533
"491",491,0.204902528743196,0.576548100780231,1600,"cond_imp",1.99945402145386,0.217039108276367,0.666666666666667,0.666666666666667,0.714102249167824,0.700558778584298
"492",492,0.413426839744854,0.218843381181225,1600,"suppression",1.94087290763855,0.214442014694214,0.666666666666667,0.666666666666667,0.813130724665322,0.812066085973773
"493",493,0.543080371748823,0.299415494869096,1600,"suppression",1.84415602684021,0.349944114685059,0.666666666666667,0.666666666666667,0.854580153730214,0.849441564556069
"494",494,0.253494215553346,0.64910175944985,200,"suppression",0.877187967300415,0.160392999649048,0.428571428571429,0.428571428571429,0.284001795958302,0.283968874615182
"495",495,0.279250368029828,0.615984245279041,200,"multiplicative",0.886408090591431,0.159289836883545,0.428571428571429,0.428571428571429,0.434030007469201,0.396027900192599
"496",496,0.305697234343976,0.418705736354644,1600,"signal_diff",1.81750988960266,0.217889070510864,0.428571428571429,0.428571428571429,0.982462901211409,0.980507898845039
"497",497,0.100553620959435,0.632435779377502,200,"cond_imp",0.88952898979187,0.161764144897461,0.428571428571429,0.428571428571429,0.484584945432043,0.505151181775648
"498",498,0.499308870000822,0.681822596681095,800,"cond_imp",1.39716196060181,0.188268899917603,1,1,0.833926813237313,0.829682866900825
"499",499,0.268701730363527,0.0922246618156158,800,"multiplicative",1.26605796813965,0.187326192855835,0.428571428571429,0.428571428571429,0.298493579049943,0.302250759108448
"500",500,0.136092074333493,0.447372164682814,400,"suppression",1.01127791404724,0.165258169174194,0.666666666666667,0.666666666666667,0.785688903410507,0.774327257506253
"501",501,0.216068667532476,0.689427738148014,1600,"suppression",1.94150400161743,0.212193965911865,0.666666666666667,0.666666666666667,0.767590508937817,0.776873846727603
"502",502,0.432013427898938,0.509386759147152,1600,"linear",1.80217599868774,0.223584175109863,1,1,0.973344698985093,0.971366396569368
"503",503,0.283928522993143,0.346223165657003,100,"cond_imp",0.842411041259766,0.151798009872437,0.666666666666667,0.666666666666667,0.588306734316185,0.573901598352091
